"id";"id_projet";"intitule_financement";"code_projet";"intitule_projet";"id_rc_org_benef";"id_rc_org_benef_p";"code_benef";"benef_ar";"benef_fr";"benef_en";"cout_glob";"id_nm_devise_c";"code_devise_c";"symb_devise_c";"besoin_fin_ext";"id_rc_bailleur";"code_bailleur";"bailleur_ar";"bailleur_fr";"bailleur_en";"id_rc_entite_charge";"dt_env_bailleur";"num_fin";"id_nm_type_fin";"code_type_fin";"type_fin_ar";"type_fin_fr";"type_fin_en";"id_nm_categ_fin";"code_categ_fin";"categ_fin_ar";"categ_fin_fr";"categ_fin_en";"id_nm_nature_pret";"code_nature_pret";"nature_pret_ar";"nature_pret_fr";"nature_pret_en";"montant";"id_nm_devise";"code_devise";"symb_devise";"devise_ar";"devise_fr";"devise_en";"cour_ref";"montant_tnd";"taux_interet";"dt_limite_don";"is_draft";"dt_maj";"id_nm_type_taux";"code_type_taux";"type_taux_ar";"type_taux_fr";"dt_recept_bail";"id_nm_fin_islam";"code_fin_islam";"fin_islam_ar";"fin_islam_fr";"dt_signatures";"dt_cloture_init";"dt_cloture_act";"mnt_engage";"id_nm_type_dest_fin";"code_dest_fin";"dest_fin_ar";"dest_fin_fr";"mnt_decaiss";"mnt_reste_decaiss";"pourc_decaiss";"nbr_prorog";"is_ligne_fin";"id_ligne_fin";"id_type_appui";"comm_eng"
3 253,00;1 543,00;"OMMP investissement-FINACEMENT DE 6 NOUVEAU REMORQUEURS";"P26138";"OMMP investissement-FINACEMENT DE 6 NOUVEAU REMORQUEURS";null;null;"null";"null";"null";"null";41,00;39,00;"EUR";"€";139,07;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN119001";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";41,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,31;135,75;"null";null;false;05/05/2026 14:22;null;"null";"null";"null";null;null;"null";"null";"null";03/06/2021;31/12/2027;31/12/2027;"null";1,00;"01";"مشروع";"Projet";41,00;0,00;100,00;0;false;null;null;null
3 251,00;1 539,00;"Projet de contrôle des inondations de l'Oued Medjerda (zone D2)";"P26134";"Projet de contrôle des inondations de l'Oued Medjerda (zone D2)";null;null;"null";"null";"null";"null";null;28,00;"JPY";"¥";null;45,00;"JICA";"الوكالة اليابانية للتعاون الدولي";"Agence Japonaise de Coopération Internationale";"null";11,00;null;"TS-P38";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10 398,00;28,00;"JPY";"¥";"Japanese Yen";"Yen Japonais";"null";21,71;225,71;"0.6";null;false;05/05/2026 14:26;null;"null";"null";"null";null;null;"null";"null";"null";17/07/2014;04/08/2025;04/08/2027;"null";1,00;"01";"مشروع";"Projet";8 346,00;2 052,00;80,27;1;false;null;null;null
3 257,00;1 544,00;"Programme d'amélioration du système de stockage, de transfert et de protection contre les inondations en Tunisie (""STPCI"")";"P26139";"Programme d'amélioration du système de stockage, de transfert et de protection contre les inondations en Tunisie (""STPCI"")";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.202168250";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";74,40;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;252,37;"null";null;false;06/05/2026 09:15;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2029;30/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;74,40;0,00;0;false;null;null;null
3 256,00;1 544,00;"Programme d'amélioration du système de stockage, de transfert et de protection contre les inondations en Tunisie (""STPCI"")";"P26139";"Programme d'amélioration du système de stockage, de transfert et de protection contre les inondations en Tunisie (""STPCI"")";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No. 202165140";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";90,30;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;306,30;"null";null;false;06/05/2026 09:15;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2029;30/12/2029;"null";1,00;"01";"مشروع";"Projet";3,10;87,20;3,43;0;false;null;null;null
3 255,00;1 545,00;"Projet de construction de l’Ecole Nationale d’Ingénieurs de Bizerte (ENIB)";"P26140";"Projet de construction de l’Ecole Nationale d’Ingénieurs de Bizerte (ENIB)";null;null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN113201";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";"Euro";"Euro";"null";1,97;29,59;"null";null;false;06/05/2026 09:32;null;"null";"null";"null";null;null;"null";"null";"null";27/05/2011;31/12/2014;15/12/2018;"null";1,00;"01";"مشروع";"Projet";15,00;0,00;100,00;2;false;null;null;null
3 258,00;1 546,00;"Mise en oeuvre du Plan Directeur du Canal Laaroussia (GIRE)-phase I et II";"P26141";"Mise en oeuvre du Plan Directeur du Canal Laaroussia (GIRE)-phase I et II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2017.6532.0";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;33,92;"null";null;false;06/05/2026 09:37;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;31/12/2029;31/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;10,00;0,00;0;false;null;null;null
3 260,00;1 547,00;"Développement agricole et rural autour des lacs collinaires (DARAL), Phase II";"P26142";"Développement agricole et rural autour des lacs collinaires (DARAL), Phase II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2017.7014.8";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";3,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;10,18;"null";null;false;06/05/2026 10:15;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2029;30/12/2029;"null";1,00;"01";"مشروع";"Projet";0,18;2,82;6,00;0;false;null;null;null
3 259,00;1 547,00;"Développement agricole et rural autour des lacs collinaires (DARAL), Phase II";"P26142";"Développement agricole et rural autour des lacs collinaires (DARAL), Phase II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2017.6797.9";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;67,84;"null";null;false;06/05/2026 10:15;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2029;30/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;20,00;0,00;0;false;null;null;null
3 262,00;1 548,00;"Assainissement de 10 moyennes villes II-Mesures d'Accompagnement ";"P26143";"Assainissement de 10 moyennes villes II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2019.7004.5";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;6,78;"null";null;false;06/05/2026 10:28;null;"null";"null";"null";null;null;"null";"null";"null";21/12/2022;30/12/2028;30/12/2028;"null";1,00;"01";"مشروع";"Projet";0,57;1,43;28,50;0;false;null;null;null
3 261,00;1 548,00;"Assainissement de 10 moyennes villes II";"P26143";"Assainissement de 10 moyennes villes II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2021.6866.4";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";13,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;44,10;"null";null;false;06/05/2026 10:28;null;"null";"null";"null";null;null;"null";"null";"null";21/12/2022;30/12/2028;30/12/2028;"null";1,00;"01";"مشروع";"Projet";3,64;9,36;28,00;0;false;null;null;null
3 264,00;1 549,00;"Amélioration de l'environnement des eaux ";"P26144";"Amélioration de l'environnement des eaux ";null;null;"null";"null";"null";"null";null;28,00;"JPY";"¥";null;45,00;"JICA";"الوكالة اليابانية للتعاون الدولي";"Agence Japonaise de Coopération Internationale";"null";11,00;null;"TS-P37";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10 871,00;28,00;"JPY";"¥";"Japanese Yen";"Yen Japonais";"null";16,56;180,02;"null";null;false;06/05/2026 11:10;null;"null";"null";"null";null;null;"null";"null";"null";21/06/2013;12/06/2024;12/12/2027;"null";1,00;"01";"مشروع";"Projet";8 692,00;2 179,00;79,96;1;false;null;null;null
3 263,00;1 550,00;"Modernisation du canal Medjerda-Cap Bon II";"P26145";"Modernisation du canal Medjerda-Cap Bon II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"Crédit No.29779";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";27,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;93,28;"null";null;false;06/05/2026 11:11;null;"null";"null";"null";null;null;"null";"null";"null";25/02/2020;30/06/2027;30/06/2027;"null";1,00;"01";"مشروع";"Projet";16,75;10,75;60,91;0;false;null;null;null
3 265,00;1 551,00;"Mise en oeuvre du Plan Directeur du Canal de Laaroussia (GIRE) Phase I";"P26146";"Mise en oeuvre du Plan Directeur du Canal de Laaroussia (GIRE) Phase I";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ 201565266";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";18,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;61,06;"null";null;false;06/05/2026 11:20;null;"null";"null";"null";null;null;"null";"null";"null";19/09/2019;30/12/2026;30/12/2026;"null";1,00;"01";"مشروع";"Projet";8,26;9,74;45,89;0;false;null;null;null
3 267,00;1 552,00;"Programme efficacité énergétique dans les bâtiments publics (programme  de Transition Energétique dans les Etablissements Publics TEEP)-Mesures d'Accompagnement";"P26147";"Programme efficacité énergétique dans les bâtiments publics (programme  de Transition Energétique dans les Etablissements Publics TEEP)";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ.No.2012.7030.5";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";1,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;5,09;"null";null;false;06/05/2026 11:31;null;"null";"null";"null";null;null;"null";"null";"null";08/12/2020;30/12/2025;30/12/2026;"null";1,00;"01";"مشروع";"Projet";1,50;0,00;100,00;1;false;null;null;null
3 266,00;1 552,00;"Programme efficacité énergétique dans les bâtiments publics (programme  de Transition Energétique dans les Etablissements Publics TEEP)";"P26147";"Programme efficacité énergétique dans les bâtiments publics (programme  de Transition Energétique dans les Etablissements Publics TEEP)";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2012.6704.6";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;50,88;"null";null;false;06/05/2026 11:31;null;"null";"null";"null";null;null;"null";"null";"null";08/12/2020;30/12/2025;30/12/2026;"null";1,00;"01";"مشروع";"Projet";2,94;12,06;19,60;1;false;null;null;null
3 270,00;1 557,00;"Système d'informations foncières de la Tunisie -TLIS";"P26152";"Système d'informations foncières de la Tunisie -TLIS";null;null;"null";"null";"null";"null";null;38,00;"USD";"$";null;151,00;"KEXIM";"Korea Eximbank";"Korea Eximbank";"null";11,00;null;"TUN-02";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";3,00;"03";"قرض سيادي مباشر";"Souverain - Direct";"Direct";60,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,06;183,84;"0.15";null;false;06/05/2026 13:16;null;"null";"null";"null";null;null;"null";"null";"null";14/07/2021;16/12/2028;16/12/2028;"null";1,00;"01";"مشروع";"Projet";0,00;60,00;0,00;0;false;null;null;null
3 268,00;1 555,00;"Programme d'appui à la formation et à l'insertion professionnelle";"P26150";"Programme d'appui à la formation et à l'insertion professionnelle";null;null;"null";"null";"null";"null";27,70;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN118101";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";24,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,21;52,91;"null";null;false;06/05/2026 13:10;null;"null";"null";"null";null;null;"null";"null";"null";16/09/2015;30/06/2021;30/06/2021;"null";1,00;"01";"مشروع";"Projet";24,00;0,00;100,00;0;false;null;null;null
3 269,00;1 558,00;"Amélioration du taux de desserte en eau potable dans le milieu rural du gouvernorat de Beja, phase II";"P26153";"Amélioration du taux de desserte en eau potable dans le milieu rural du gouvernorat de Beja, phase II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2023.675.48";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";26,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;88,19;"null";null;false;06/05/2026 13:20;null;"null";"null";"null";null;null;"null";"null";"null";11/12/2024;31/03/2032;31/03/2032;"null";1,00;"01";"مشروع";"Projet";0,00;26,00;0,00;0;false;null;null;null
3 271,00;1 558,00;"Amélioration du taux de desserte en eau potable dans le milieu rural du gouvernorat de Beja, phase II-Mesures d'Accompagnement";"P26153";"Amélioration du taux de desserte en eau potable dans le milieu rural du gouvernorat de Beja, phase II";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2023.700.39";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";1,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;3,39;"null";null;false;06/05/2026 13:20;null;"null";"null";"null";null;null;"null";"null";"null";11/12/2024;31/03/2032;31/03/2032;"null";1,00;"01";"مشروع";"Projet";0,00;1,00;0,00;0;false;null;null;null
3 272,00;1 559,00;"Soutien de la stratégie des énergies renouvelables de la STEG, phase 2 (Mesure d'Accompagnement)";"PAT26025";"Soutien de la stratégie des énergies renouvelables de la STEG, phase 2 (Mesure d'Accompagnement)";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2020.70.373";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";1,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;5,09;"null";null;false;06/05/2026 13:36;null;"null";"null";"null";null;null;"null";"null";"null";18/11/2025;30/06/2030;30/06/2030;"null";1,00;"01";"مشروع";"Projet";0,00;1,50;0,00;0;false;null;null;null
3 273,00;1 553,00;"SMART GRID";"P26148";"SMART GRID";null;null;"null";"null";"null";"null";120,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN117802";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";120,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,44;412,39;"null";null;false;06/05/2026 13:45;null;"null";"null";"null";null;null;"null";"null";"null";04/01/2019;30/09/2024;30/12/2026;"null";1,00;"01";"مشروع";"Projet";60,00;60,00;50,00;1;false;null;null;null
3 274,00;1 560,00;"Adaptation climatique intégrée dans la région côtière tunisienne-renforcement de la résilience (PPLT+)";"P26154";"Adaptation climatique intégrée dans la région côtière tunisienne-renforcement de la résilience (PPLT+)";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2024.67.447";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";14,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;49,18;"null";null;false;06/05/2026 13:52;null;"null";"null";"null";null;null;"null";"null";"null";28/03/2025;30/03/2030;30/03/2030;"null";1,00;"01";"مشروع";"Projet";0,00;14,50;0,00;0;false;null;null;null
3 275,00;1 556,00;"Programme de mise à niveau environnementale du groupe chimique tunisien";"P26151";"Programme de mise à niveau environnementale du groupe chimique tunisien";null;null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN112101";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,45;49,02;"null";null;false;06/05/2026 14:11;null;"null";"null";"null";null;null;"null";"null";"null";28/11/2016;31/12/2020;31/12/2020;"null";1,00;"01";"مشروع";"Projet";20,00;0,00;100,00;0;false;null;null;null
3 276,00;1 561,00;"Réhabilitation et extension des stations d'épuration et des stations de pompage III Mesures d'Accompagnement ";"PAT26026";"Réhabilitation et extension des stations d'épuration et des stations de pompage III Mesures d'Accompagnement ";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2021.7028.0";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;16,96;"null";null;false;06/05/2026 14:07;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2027;30/12/2027;"null";1,00;"01";"مشروع";"Projet";0,39;4,61;7,80;0;false;null;null;null
3 277,00;1 562,00;"Centre de lutte contre les maladies cancéreuses à Gabes";"P26155";"Centre de lutte contre les maladies cancéreuses à Gabes";null;null;"null";"null";"null";"null";null;37,00;"TND";"TND";40,00;129,00;"Chine";"Chine";"Chine (231)";"null";11,00;null;"CN01";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";40,00;37,00;"TND";"TND";"Tunisian Dinar";"Dinar Tunisien";"null";1,00;40,00;"null";null;false;06/05/2026 14:25;null;"null";"null";"null";null;null;"null";"null";"null";31/05/2024;31/12/2027;31/12/2027;"null";1,00;"01";"مشروع";"Projet";0,00;40,00;0,00;0;false;null;null;null
3 316,00;1 602,00;"SUIDAR";"P26186";"SUIDAR";null;null;"null";"null";"null";"null";5,20;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2022/425-501";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,20;39,00;"EUR";"€";"Euro";"Euro";"null";3,35;17,64;"null";null;false;11/05/2026 14:23;null;"null";"null";"null";null;null;"null";"null";"null";15/11/2022;14/11/2026;14/11/2026;"null";1,00;"01";"مشروع";"Projet";0,40;4,80;7,69;0;false;null;null;null
3 278,00;1 564,00;"Financement de la participation de la République Tunisienne au capital de l'Agence pour l'Assurance du Commerce en Afrique (ATIDI)";"P26157";"Financement de la participation de la République Tunisienne au capital de l'Agence pour l'Assurance du Commerce en Afrique (ATIDI)";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2020.68.872";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;35,62;"null";null;false;06/05/2026 14:36;null;"null";"null";"null";null;null;"null";"null";"null";11/12/2024;30/12/2027;30/12/2027;"null";1,00;"01";"مشروع";"Projet";0,00;10,50;0,00;0;false;null;null;null
3 280,00;1 563,00;"Programme d'assainissement rural 4 ième tranche ( PAR4)";"P26156";"Programme d'assainissement rural 4 ième tranche ( PAR4)";null;null;"null";"null";"null";"null";51,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN12601";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";50,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,14;157,03;"null";null;false;06/05/2026 14:32;null;"null";"null";"null";null;null;"null";"null";"null";24/09/2019;30/09/2025;30/09/2025;"null";1,00;"01";"مشروع";"Projet";50,00;0,00;100,00;0;false;null;null;null
3 281,00;1 565,00;"Programme de stockage de l'eau et de la protection contre les inondations en Tunisie Mesures d'Accompagnement";"P26158";"Programme de stockage de l'eau et de la protection contre les inondations en Tunisie ";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2018.702.52";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";5,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;16,96;"null";null;false;06/05/2026 14:45;null;"null";"null";"null";null;null;"null";"null";"null";08/12/2020;01/12/2026;01/12/2026;"null";1,00;"01";"مشروع";"Projet";0,59;4,41;11,80;0;false;null;null;null
3 279,00;1 565,00;"Programme de stockage de l'eau et de la protection contre les inondations en Tunisie ";"P26158";"Programme de stockage de l'eau et de la protection contre les inondations en Tunisie ";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2015.68.708";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";111,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;376,51;"null";null;false;06/05/2026 14:45;null;"null";"null";"null";null;null;"null";"null";"null";08/12/2020;01/12/2026;01/12/2026;"null";1,00;"01";"مشروع";"Projet";28,27;82,73;25,47;0;false;null;null;null
3 285,00;1 566,00;"Fonds de mise à niveau des systèmes d'eau en milieu rural Mesures d'Accompagnement";"P26159";"Fonds de mise à niveau des systèmes d'eau en milieu rural";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ000000000";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;8,48;"null";null;false;06/05/2026 15:23;null;"null";"null";"null";null;null;"null";"null";"null";19/12/2017;31/12/2027;31/12/2027;"null";1,00;"01";"مشروع";"Projet";2,50;0,00;100,00;0;false;null;null;null
3 284,00;1 566,00;"Fonds de mise à niveau des systèmes d'eau en milieu rural";"P26159";"Fonds de mise à niveau des systèmes d'eau en milieu rural";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-2013.67.077";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;33,92;"null";null;false;06/05/2026 15:23;null;"null";"null";"null";null;null;"null";"null";"null";19/12/2017;31/12/2024;31/12/2027;"null";1,00;"01";"مشروع";"Projet";7,14;2,86;71,40;2;false;null;null;null
3 286,00;1 567,00;"Programme National d'Assainissement des QuartiersPopulaires -""PNAQP6""";"P26160";"Programme National d'Assainissement des QuartiersPopulaires -""PNAQP6""";null;null;"null";"null";"null";"null";60,00;39,00;"EUR";"€";203,52;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN131801";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";50,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;169,60;"null";null;false;07/05/2026 09:10;null;"null";"null";"null";null;null;"null";"null";"null";25/06/2024;31/12/2029;31/12/2029;"null";1,00;"01";"مشروع";"Projet";10,00;40,00;20,00;0;false;null;null;null
3 287,00;1 568,00;"PROVILLE 2-PROGRAMME APPUI POLITIQUE DE LA VILLE";"P26161";"PROVILLE 2-PROGRAMME APPUI POLITIQUE DE LA VILLE";null;null;"null";"null";"null";"null";235,00;39,00;"EUR";"€";627,52;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN122101";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";77,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;261,18;"null";null;false;07/05/2026 09:51;null;"null";"null";"null";null;null;"null";"null";"null";31/01/2018;31/08/2025;31/08/2025;"null";1,00;"01";"مشروع";"Projet";77,00;0,00;100,00;0;false;null;null;null
