photo_record_id,photo_job_id,series_id,brand_id,brand_name,series_name,photo_scope,photo_type,source_name,source_record_id,source_rank,image_url,image_host,content_type,content_length,image_width,image_height,validation_status,validation_error,local_path,source_url,evidence_json,crawled_at
f8efd7a5a1e78d68f4326ca9,a2c71e930fab4d46a0e91b60,5408,467,莱茵汽车,莱茵旅行者,series,usedcar_series_cover,dongchedi_usedcar_series,5408,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1fc977aa36b845baa47e391bc9c667c6~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1fc977aa36b845baa47e391bc9c667c6~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5408"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:51+08:00
2b8dcadb3086178ae3fcc4c1,699616aaa9cff5eab28fcc98,5409,112,蔚来,蔚来ET5,series,usedcar_series_cover,dongchedi_usedcar_series,5409,1,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5409"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:52+08:00
3ab8b47e2b29115b6472ce56,699616aaa9cff5eab28fcc98,5409,112,蔚来,蔚来ET5,series,ranking_cover,dongchedi_ranking,e037504c5842758aa9634685,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,224032,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""e037504c5842758aa9634685"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50""}",2026-07-08T21:12:52+08:00
483e797174a8051f41edd64a,699616aaa9cff5eab28fcc98,5409,112,蔚来,蔚来ET5,series,ranking_cover,dongchedi_ranking,03b765878676fd8a74177af2,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,224032,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""03b765878676fd8a74177af2"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50""}",2026-07-08T21:12:52+08:00
bbec7f6791b73b0403e35f59,307caa9f8826a99aeeeda174,5416,395,岚图,岚图梦想家 EV,series,usedcar_series_cover,dongchedi_usedcar_series,5416,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5416"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:54+08:00
ea36960d3b49da61c1ea38bf,307caa9f8826a99aeeeda174,5416,395,岚图,岚图梦想家 EV,series,ranking_cover,dongchedi_ranking,daa565f29bdd66b57028ad82,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,231970,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=350&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""daa565f29bdd66b57028ad82"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=350&count=50""}",2026-07-08T21:12:54+08:00
661515d937b865b8b79a5055,307caa9f8826a99aeeeda174,5416,395,岚图,岚图梦想家 EV,series,ranking_cover,dongchedi_ranking,1c6cc12b141512caed565cef,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,231970,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=350&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""1c6cc12b141512caed565cef"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=350&count=50""}",2026-07-08T21:12:54+08:00
461f4bed7f05c84cb7b117d5,c3f890e0ebb81e22de4b8741,5417,59,红旗,红旗H6,series,usedcar_series_cover,dongchedi_usedcar_series,5417,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5417"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:55+08:00
ae24f472157e50db63c98c29,c3f890e0ebb81e22de4b8741,5417,59,红旗,红旗H6,series,ranking_cover,dongchedi_ranking,09aaff92f01df8672145cb74,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,189559,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E9%98%BF%E6%8B%89%E5%96%84&nation=0&offset=300&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""09aaff92f01df8672145cb74"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E9%98%BF%E6%8B%89%E5%96%84&nation=0&offset=300&count=50""}",2026-07-08T21:12:55+08:00
f1d72d3796f5d2fe3adc96e3,c3f890e0ebb81e22de4b8741,5417,59,红旗,红旗H6,series,ranking_cover,dongchedi_ranking,35c8ad4af60c46172d6c03a1,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,189559,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9e73ae112bfb43a595a78e593002ac8f~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""35c8ad4af60c46172d6c03a1"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50""}",2026-07-08T21:12:55+08:00
d855c0d0a02eb4527ba686d7,4e510c56e6f43eedeba0b2db,5418,59,红旗,红旗金葵花国耀,series,usedcar_series_cover,dongchedi_usedcar_series,5418,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5418"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:56+08:00
5029c637aaab49673d6a2100,4e510c56e6f43eedeba0b2db,5418,59,红旗,红旗金葵花国耀,series,ranking_cover,dongchedi_ranking,813cfcba1c968772bd822c71,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,252737,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=600&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""813cfcba1c968772bd822c71"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=600&count=50""}",2026-07-08T21:12:56+08:00
a2881cfcb972a33c5184eb76,4e510c56e6f43eedeba0b2db,5418,59,红旗,红旗金葵花国耀,series,ranking_cover,dongchedi_ranking,6a0afa24c4b3824409e5a8c2,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,252737,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=600&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dec5fbab19784d80b3c932a938582fbe~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""6a0afa24c4b3824409e5a8c2"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=600&count=50""}",2026-07-08T21:12:56+08:00
56cbdb0deb14904c19de9208,4d0b5b59b125d354ce2f74a6,5420,3,奔驰,奔驰EQE AMG,series,usedcar_series_cover,dongchedi_usedcar_series,5420,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/16330bb2183a4553953ad0bc9051b2b9~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/16330bb2183a4553953ad0bc9051b2b9~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5420"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:57+08:00
a044cd1e97f327db28e6f1f9,56cd1f3864cfb91ebe58b49e,5431,249,高合,高合HiPhi Z,series,usedcar_series_cover,dongchedi_usedcar_series,5431,1,https://p3-dcd.byteimg.com/motor-mis-img/192162a7af84b3b059801c4d261ddeb7~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/192162a7af84b3b059801c4d261ddeb7~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5431"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:58+08:00
8eea05c13911a97d4d55db79,2be49c22138f467c06b69f8f,5438,108,大通,大通G90,series,usedcar_series_cover,dongchedi_usedcar_series,5438,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5438"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:12:59+08:00
a156ffd56d78e5b60e6ed7f8,2be49c22138f467c06b69f8f,5438,108,大通,大通G90,series,ranking_cover,dongchedi_ranking,715054520dc5ca14693cfc41,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,255830,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=550&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""715054520dc5ca14693cfc41"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=550&count=50""}",2026-07-08T21:12:59+08:00
976680626f5b2abe770cd61a,2be49c22138f467c06b69f8f,5438,108,大通,大通G90,series,ranking_cover,dongchedi_ranking,8fecc8b3aec98f26057672ec,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,255830,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=550&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""8fecc8b3aec98f26057672ec"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=550&count=50""}",2026-07-08T21:12:59+08:00
ab636e09060a6c72f3199ea6,e02f38dcec4192db93bc8094,5439,119,长安欧尚,长安欧尚Z6,series,usedcar_series_cover,dongchedi_usedcar_series,5439,1,https://p3-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5439"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:01+08:00
629713875f070c063502e5a4,e02f38dcec4192db93bc8094,5439,119,长安欧尚,长安欧尚Z6,series,ranking_cover,dongchedi_ranking,2364ea9869f9c40c8b032377,2,https://p9-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,250916,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&month=202604&offset=600&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""2364ea9869f9c40c8b032377"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&month=202604&offset=600&count=50""}",2026-07-08T21:13:01+08:00
97c0ef58fe1e8d50e810a8b5,e02f38dcec4192db93bc8094,5439,119,长安欧尚,长安欧尚Z6,series,ranking_cover,dongchedi_ranking,2e94729015ff0174fdd4fff1,3,https://p3-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,250916,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&month=202602&offset=550&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""2e94729015ff0174fdd4fff1"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&month=202602&offset=550&count=50""}",2026-07-08T21:13:01+08:00
37246159ca7b4da8f5c8a930,84036685f45344a27baa9bea,5440,62,林肯,林肯Z,series,usedcar_series_cover,dongchedi_usedcar_series,5440,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5440"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:02+08:00
395f80ba2a7af6cec47df270,84036685f45344a27baa9bea,5440,62,林肯,林肯Z,series,ranking_cover,dongchedi_ranking,cc9401a307dde6b1491fa622,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,223010,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""cc9401a307dde6b1491fa622"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50""}",2026-07-08T21:13:02+08:00
536f356993b8830ebd6eaa73,84036685f45344a27baa9bea,5440,62,林肯,林肯Z,series,ranking_cover,dongchedi_ranking,1493d62f7e5e8e8ea5764c6b,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,223010,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""1493d62f7e5e8e8ea5764c6b"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=300&count=50""}",2026-07-08T21:13:02+08:00
46b29b1ced66475ab99e5bba,69661e4c3a351544715bde20,5443,68,北京汽车,魔方,series,usedcar_series_cover,dongchedi_usedcar_series,5443,1,https://p3-dcd.byteimg.com/motor-mis-img/6484b5e44861629ef049ac3c1ce3635b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/6484b5e44861629ef049ac3c1ce3635b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5443"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:03+08:00
dbea01e62424ec562b048a1f,eb1b64f78c61c5a0b45720d8,5451,4,宝马,宝马i5(进口),series,usedcar_series_cover,dongchedi_usedcar_series,5451,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4ba5b30f23054c0bab2fc3d8cd0775dc~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4ba5b30f23054c0bab2fc3d8cd0775dc~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5451"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:04+08:00
cf1941c2e354ffdcd676632b,e32f8ce9c9529049f03b9756,5453,70,东风风行,风行S60 EV,series,usedcar_series_cover,dongchedi_usedcar_series,5453,1,https://p3-dcd.byteimg.com/motor-mis-img/c79d1d8bcc01f4d506753193b336fade~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/c79d1d8bcc01f4d506753193b336fade~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5453"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:05+08:00
62c00b1e7696b0cd9fee3ec2,4478508b7c65dab502bc95c3,5456,210,长安跨越,跨越星V3,series,usedcar_series_cover,dongchedi_usedcar_series,5456,1,https://p3-dcd.byteimg.com/motor-mis-img/62d049856eaf5ae9f5882b19d853ea5b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/62d049856eaf5ae9f5882b19d853ea5b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""5456"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T21:13:06+08:00
